sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
10800.0,T1_3,1.027,1.291009162819158,1.4950000000000008,34.31506992337609,3.8097324439956455
10800.0,T1_4,0.7513,0.8200984494353741,1.4950000000000008,44.73626859585295,4.955293844847307
10800.0,T1_5,0.527,0.4594570969654777,1.4950000000000008,49.15550427445085,6.259070724150553
10800.0,T1_6,0.3841,0.3980619675994016,1.4950000000000008,12.989320659440665,8.313171116217156
10800.0,T1_7,0.2723,0.2814188059444681,1.4950000000000008,16.26773526943526,7.421715348841016
10800.0,T1_8,0.1945,0.21710562667176317,1.4950000000000008,16.662037567783308,7.562887673328821
10800.0,T1_9,0.1378,0.16972062323892506,1.4950000000000008,34.390361851405345,7.032398007912649
10800.0,T1_10,0.0947,0.09862529789025443,1.4950000000000008,8.35955552819245,6.809009671718531
10800.0,T1_11,0.067,0.05861190747738975,1.4950000000000008,24.427533912749066,5.105544731488922
10800.0,T1_12,0.04814,0.04434193774209909,1.4950000000000008,20.54984773035558,5.000685815273302
10800.0,T1_13,0.03435,0.04606532598656326,1.4950000000000008,42.18597758208775,4.768619424425097
10800.0,T1_14,0.02416,0.2274276883617363,1.4950000000000008,851.5358934713232,4.149330117313535
14000.0,T1_1,1.879,0.9567629683074892,1.4950000000000008,49.081268317855816,3.4144494933075205
14000.0,T1_2,1.432,1.0913261719009564,1.4950000000000008,33.89772366251029,3.076897529465799
14000.0,T1_3,1.027,1.2009197562949183,1.4950000000000008,36.03200141419275,3.2485066912348226
14000.0,T1_4,0.7513,1.2470104250909204,1.4950000000000008,93.361915648854,3.1666749937129364
14000.0,T1_5,0.527,0.7796321490503985,1.4950000000000008,96.56366178492358,3.9994317424217543
14000.0,T1_6,0.3841,0.36393265835785754,1.4950000000000008,12.489330853859203,5.620998266238253
14000.0,T1_7,0.2723,0.22751227677382305,1.4950000000000008,25.77081561039262,5.350732838833306
14000.0,T1_8,0.1945,0.21702774333368693,1.4950000000000008,23.30226162962812,5.8992185348715545
14000.0,T1_9,0.1378,0.1863385384655033,1.4950000000000008,39.40304202034157,5.338360784662093
14000.0,T1_10,0.0947,0.27306155896037065,1.4950000000000008,221.482303395703,4.981242502279098
14000.0,T1_11,0.067,0.05124846798069285,1.4950000000000008,34.96833777030781,3.79307455927564
14000.0,T1_12,0.04814,0.04259498219818552,1.4950000000000008,25.711947756117578,3.6016209293916512
14000.0,T1_13,0.03435,0.04789904013612333,1.4950000000000008,52.913093110973506,3.4180832488013957
14000.0,T1_14,0.02416,0.5733990022876274,1.4950000000000008,2276.249025663028,2.9458473578210342
